tag,count,sources,datasetRoles
game based,1,userTags,collaborative_support
game day,1,userTags,collaborative_support
game developer,1,keywords|userTags,public
game licensing,1,keywords,collaborative_support
game movie,1,userTags,collaborative_support
game night,1,keywords,collaborative_support
game of thrones,1,userTags,collaborative_support
game reality crossover,1,userTags,collaborative_support
game related,1,userTags,public
game tester,1,keywords,collaborative_support
game within a game,1,userTags,collaborative_support
gameboy,1,keywords|userTags,collaborative_support
gameplay,1,userTags,collaborative_support
gamer documentary,1,keywords,public
gamesmanship,1,userTags,public
gandalf licking a plate,1,userTags,public
gang brawls,1,userTags,collaborative_support
gang confrontation,1,keywords,collaborative_support
gang fight,1,userTags,collaborative_support
gang rivalry,1,keywords,collaborative_support
gang that lives together,1,userTags,collaborative_support
gang underworld,1,userTags,collaborative_support
gangland killing,1,keywords,collaborative_support
gangs of japan,1,userTags,collaborative_support
gangsta rap,1,userTags,collaborative_support
gangster chase,1,keywords,collaborative_support
gangster comedy,1,keywords,collaborative_support
gangster posse,1,userTags,collaborative_support
gangster rap,1,userTags,collaborative_support
gantz,1,userTags,collaborative_support
garage rock,1,keywords,collaborative_support
garbage bin,1,userTags,collaborative_support
garbage chute,1,userTags,collaborative_support
garbage dumpster,1,keywords|userTags,collaborative_support
garden gnome,1,userTags,public
garden of eden,1,keywords,collaborative_support
garden party,1,userTags,collaborative_support
garden shed,1,userTags,public
gardens,1,userTags,collaborative_support
gardner,1,keywords|userTags,collaborative_support
gargoyles,1,userTags,collaborative_support
garrett clayton,1,userTags,public
garrison keilor,1,userTags,public
garry sweeney,1,userTags,collaborative_support
garter belt,1,userTags,collaborative_support
garth,1,userTags,collaborative_support
garth davis,1,userTags,public
gary bullock,1,userTags,public
gary fleder,1,userTags,collaborative_support
gary lewis,1,userTags,collaborative_support
gary werntz,1,userTags,collaborative_support
gary yershon,1,userTags,collaborative_support
gas can,1,userTags,collaborative_support
gas chromatograph,1,userTags,collaborative_support
gas rationing,1,keywords|userTags,public
gas station attendant,1,userTags,collaborative_support
gas tank,1,userTags,collaborative_support
gasoline station,1,userTags,collaborative_support
gaspar noã©,1,userTags,collaborative_support
gaspar noãƒâ©,1,userTags,collaborative_support
gastronomy,1,keywords,public
gastãƒâ³n pauls,1,userTags,collaborative_support
gastón pauls,1,userTags,collaborative_support
gate crashing,1,keywords,collaborative_support
gate keeper,1,userTags,collaborative_support
gated community,1,userTags,collaborative_support
gated compound,1,userTags,public
gateway,1,userTags,collaborative_support
gattlin griffith,1,userTags,collaborative_support
gauche,1,userTags,collaborative_support
gaul,1,userTags,public
gauntlet,1,keywords,collaborative_support
gauteng south africa,1,userTags,collaborative_support
gave new depth to michael mayers,1,userTags,collaborative_support
gavin hood,1,userTags,collaborative_support
gavin o'connor,1,userTags,collaborative_support
gavmild rating,1,userTags,collaborative_support
gay and lesbian solidarity,1,userTags,collaborative_support
gay bears,1,keywords,collaborative_support
gay best friend,1,userTags,public
gay brits,1,userTags,collaborative_support
gay cowboy,1,userTags,collaborative_support
gay crush,1,userTags,collaborative_support
gay fave,1,userTags,collaborative_support
gay flick,1,userTags,collaborative_support
gay for pay,1,keywords,collaborative_support
gay friendly,1,userTags,collaborative_support
gay old men making out,1,userTags,collaborative_support
gay parenting,1,userTags,collaborative_support
gay pornography,1,keywords,collaborative_support
gay priest,1,keywords,collaborative_support
gay rights,1,keywords|userTags,collaborative_support
gay stereotype,1,userTags,collaborative_support
gay taboo,1,userTags,collaborative_support
gay youth,1,keywords,collaborative_support
gaygenda,1,userTags,public
gchq,1,userTags,collaborative_support
gdr,1,keywords,collaborative_support
gear,1,keywords,collaborative_support
geared for young audience,1,userTags,public
gee-bus. this was an awful film. then again,1,userTags,collaborative_support
geek sorority,1,userTags,public
geeks on screen,1,userTags,public
geese,1,userTags,collaborative_support
geishas,1,userTags,collaborative_support
gemini viii,1,userTags,public
gemma ward,1,userTags,collaborative_support
gems,1,userTags,collaborative_support
gen-x,1,keywords,collaborative_support
gena rowlands,1,userTags,collaborative_support
gender affirmation surgery,1,keywords,collaborative_support
gender ambiguity,1,userTags,collaborative_support
gender bender,1,userTags,collaborative_support
gender bending,1,userTags,public
gender ideals,1,keywords,collaborative_support
gender identity confusion,1,userTags,collaborative_support
gender ideology,1,userTags,collaborative_support
gender in sports,1,userTags,public
gender politics,1,userTags,collaborative_support
gender questioning,1,userTags,collaborative_support
gender reassignment,1,userTags,collaborative_support
gender reversal,1,userTags,public
genderfluid,1,keywords,collaborative_support
genderqueer,1,userTags,public
gene,1,keywords,collaborative_support
gene kelly,1,userTags,collaborative_support
gene quintano,1,userTags,collaborative_support
gene roddenberry,1,userTags,collaborative_support
gene simmons,1,userTags,collaborative_support
genealogical,1,userTags,collaborative_support
general custer,1,userTags,public
general douglas macarthur,1,keywords,collaborative_support
general motors,1,userTags,collaborative_support
general store,1,userTags,collaborative_support
generalizing,1,userTags,public
generation,1,userTags,public
generation-z,1,userTags,collaborative_support
generational divide,1,keywords,collaborative_support
generator,1,userTags,collaborative_support
generazioni,1,keywords,collaborative_support
generic hero archetype,1,userTags,collaborative_support
generic plot twist,1,userTags,collaborative_support
generic sci-fi,1,userTags,public
generosity,1,keywords,collaborative_support
generous woman,1,keywords,public
genetic alteration,1,keywords,public
genetic disorder,1,keywords|userTags,public
genetic memory,1,keywords|userTags,public
genetic selection,1,userTags,collaborative_support
genetically modified creature,1,keywords,collaborative_support
genndy tartakovsky,1,userTags,public
genocide in indonesia,1,userTags,collaborative_support
genocide in ruanda,1,userTags,collaborative_support
genocideinbosnia,1,userTags,collaborative_support
genre is violence,1,userTags,collaborative_support
genre parody,1,userTags,public
genre-bending,1,userTags,collaborative_support
genre-defying,1,userTags,public
genre:action thriller,1,userTags,public
genre:chase movie,1,userTags,public
