tag,count,sources,datasetRoles
australian noir,1,userTags,collaborative_support
australian prime minister,1,userTags,public
australian teens,1,keywords,collaborative_support
australian vampires,1,userTags,collaborative_support
austria-hungary,1,keywords|userTags,collaborative_support
auteur director composer screenwriter,1,keywords,collaborative_support
auteur filmmaker,1,userTags,collaborative_support
authentic action,1,userTags,collaborative_support
authentic christianity,1,userTags,collaborative_support
authentic movement,1,userTags,public
author appears as character,1,userTags,collaborative_support
author: john katzenbach,1,userTags,collaborative_support
author: rick riordan,1,userTags,public
"author:""richard stark""",1,userTags,collaborative_support
author:a. s. byatt,1,userTags,collaborative_support
author:alice munro,1,userTags,public
author:andre dubus iii,1,userTags,collaborative_support
author:anonymous,1,userTags,collaborative_support
author:anthony swofford,1,userTags,collaborative_support
author:augusten burroughs,1,userTags,collaborative_support
author:barry crump,1,userTags,public
author:brian moore,1,userTags,collaborative_support
author:c.s. lewis,1,userTags,public
author:candace bushnell,1,userTags,collaborative_support
author:carl hiaasen,1,userTags,collaborative_support
author:christopher isherwood,1,userTags,collaborative_support
author:chuck palahniuk,1,userTags,collaborative_support
author:daniel clowes,1,userTags,collaborative_support
author:david lipsky,1,userTags,collaborative_support
author:dennis lehane,1,userTags,collaborative_support
author:e. m. forster,1,userTags,collaborative_support
author:edgar rice burroughs,1,userTags,public
author:edith wharton,1,userTags,collaborative_support
author:erich kã¤stner,1,userTags,collaborative_support
author:evan s. connell,1,userTags,collaborative_support
author:h. g. wells,1,userTags,collaborative_support
author:harlan coben,1,userTags,collaborative_support
author:henry james,1,userTags,collaborative_support
author:isaac asimov,1,userTags,collaborative_support
author:j. j. connolly,1,userTags,collaborative_support
author:jennifer weiner,1,userTags,collaborative_support
author:joe klein,1,userTags,collaborative_support
author:john bellairs,1,userTags,public
author:john bingham,1,userTags,collaborative_support
author:john heilemann,1,userTags,collaborative_support
author:john le carre,1,userTags,collaborative_support
author:john le carrã©,1,userTags,collaborative_support
author:john steinbeck,1,userTags,collaborative_support
author:jon ronson,1,userTags,collaborative_support
author:josephine hart,1,userTags,collaborative_support
author:jules verne,1,userTags,public
author:kami garcia,1,userTags,public
author:karen joy fowler,1,userTags,public
author:kaui hart hemmings,1,userTags,collaborative_support
author:laurence stern,1,userTags,collaborative_support
