tag,count,sources,datasetRoles
children killing adult,1,userTags,collaborative_support
children kissing,1,userTags,public
children movie,1,userTags,public
children mystery,1,keywords,collaborative_support
children on the run,1,keywords,public
children oriented,1,userTags,public
children's entertainer,1,keywords,collaborative_support
children's film,1,userTags,collaborative_support
children's literature on screen,1,userTags,collaborative_support
children's media,1,keywords,collaborative_support
children's music,1,userTags,collaborative_support
children's novel,1,userTags,public
children's rights,1,userTags,collaborative_support
children's services,1,keywords|userTags,collaborative_support
children's television show host,1,userTags,public
children's tv show,1,userTags,public
childrens,1,userTags,public
chili,1,userTags,public
chili cookoff,1,userTags,public
chili pepper,1,keywords,collaborative_support
chilie,1,userTags,collaborative_support
chill,1,userTags,collaborative_support
chill out music,1,userTags,collaborative_support
chillout,1,userTags,collaborative_support
chimera,1,userTags,collaborative_support
chimps,1,userTags,public
china-pandering,1,userTags,public
chinaman,1,userTags,public
chinese canadian,1,userTags,public
chinese communists,1,userTags,collaborative_support
chinese disguise,1,userTags,collaborative_support
chinese dumpling,1,userTags,public
chinese factor,1,userTags,collaborative_support
chinese folklore,1,userTags,public
chinese food,1,keywords|userTags,collaborative_support
chinese gangsters,1,userTags,collaborative_support
chinese girl,1,keywords,public
chinese history,1,userTags,collaborative_support
chinese humor,1,userTags,collaborative_support
chinese immigrant,1,keywords,collaborative_support
chinese invasion of korea,1,keywords,collaborative_support
chinese landscapes,1,userTags,collaborative_support
chinese language,1,userTags,collaborative_support
chinese languge,1,userTags,collaborative_support
chinese man,1,keywords,collaborative_support
chinese military,1,keywords|userTags,collaborative_support
chinese minority,1,userTags,collaborative_support
chinese mythology,1,keywords,public
chinese opera,1,keywords,collaborative_support
chinese patriotism,1,userTags,collaborative_support
chinese province,1,keywords|userTags,collaborative_support
chinese writing,1,userTags,collaborative_support
chinese zodiac signs,1,keywords,collaborative_support
chinese-americans,1,userTags,collaborative_support
chinon france,1,userTags,collaborative_support
chip 'n' dale characters,1,userTags,collaborative_support
chipmunks,1,userTags,public
chisel,1,keywords|userTags,collaborative_support
chlamydia,1,userTags,collaborative_support
chliche,1,userTags,public
chliché,1,userTags,public
chloe grace moretz as carrie,1,userTags,collaborative_support
chloe zhao,1,userTags,collaborative_support
chloroformed,1,userTags,collaborative_support
chloã« sevigny,1,userTags,collaborative_support
chloë sevigny,1,userTags,collaborative_support
chocolate bar,1,userTags,collaborative_support
chocolate milk,1,userTags,collaborative_support
chocolatier,1,userTags,collaborative_support
choirmaster,1,keywords|userTags,public
choking to death,1,userTags,collaborative_support
chola,1,keywords|userTags,collaborative_support
chomsky,1,userTags,collaborative_support
chon wang,1,userTags,public
choose your own adventure,1,keywords|userTags,collaborative_support
chop shop,1,keywords,collaborative_support
chopped penis,1,userTags,collaborative_support
choppy,1,userTags,collaborative_support
choppy narrative,1,userTags,collaborative_support
choppy style,1,userTags,collaborative_support
chopra,1,userTags,collaborative_support
chopsticks,1,keywords|userTags,collaborative_support
choral music,1,keywords,collaborative_support
choregraphy,1,userTags,public
choreographed shootouts,1,userTags,collaborative_support
chorine,1,userTags,collaborative_support
chorus,1,keywords,collaborative_support
chow yun-fat,1,userTags,collaborative_support
chri,1,userTags,collaborative_support
chris bell,1,userTags,collaborative_support
chris buck,1,userTags,public
chris conrad,1,userTags,collaborative_support
chris elliott,1,userTags,collaborative_support
chris foss,1,userTags,public
chris hegedus,1,userTags,collaborative_support
chris hemsworth should have been gay,1,userTags,collaborative_support
chris isaak,1,userTags,collaborative_support
chris klein,1,userTags,public
chris lowell,1,userTags,collaborative_support
chris morris,1,userTags,collaborative_support
chris noonan,1,userTags,collaborative_support
chris pontias,1,userTags,collaborative_support
chris redfield,1,userTags,collaborative_support
chris renaud,1,userTags,public
chris sarandon,1,userTags,collaborative_support
chris smith,1,userTags,collaborative_support
chris t,1,userTags,collaborative_support
chris wedge,1,userTags,public
chris williams,1,userTags,public
chris young,1,userTags,collaborative_support
christ,1,userTags,collaborative_support
christams,1,userTags,collaborative_support
christchurch,1,keywords,collaborative_support
christian apologism,1,userTags,public
christian cooke,1,userTags,collaborative_support
christian fundamentalism,1,userTags,public
christian ideology,1,userTags,public
christian mass,1,userTags,collaborative_support
christian mckay,1,userTags,public
christian mythology,1,userTags,public
christian propaganda,1,userTags,collaborative_support
christian religion,1,userTags,collaborative_support
christian scientist,1,userTags,collaborative_support
christian ulmen,1,userTags,collaborative_support
christian vander,1,userTags,public
christian vii,1,userTags,collaborative_support
christian wishful thinking,1,userTags,collaborative_support
christian zealots,1,userTags,collaborative_support
christiane paul,1,userTags,public
christians are morons,1,userTags,collaborative_support
christina aguilera,1,userTags,public
christina cox,1,userTags,collaborative_support
christina milian,1,userTags,public
christine baranski,1,userTags,public
christine ebersole,1,userTags,collaborative_support
christine jeffs,1,userTags,collaborative_support
christine taylor,1,userTags,collaborative_support
christmas day,1,keywords,public
christmas decoration,1,userTags,collaborative_support
christmas decorations,1,keywords,public
christmas dinner,1,userTags,collaborative_support
christmas family photograph,1,userTags,public
christmas gift,1,userTags,public
christmas miracle,1,userTags,public
christmas parade,1,keywords|userTags,collaborative_support
christmas photo,1,userTags,public
christmas play,1,userTags,collaborative_support
christmas story,1,keywords,collaborative_support
christmas time,1,userTags,collaborative_support
christmas tradition,1,keywords,public
christoper nolan,1,userTags,collaborative_support
christopher bond,1,userTags,collaborative_support
christopher columbus,1,userTags,collaborative_support
christopher daniel barnes,1,userTags,collaborative_support
christopher ecclestone,1,userTags,public
christopher gorham,1,userTags,public
christopher hitchens,1,userTags,public
christopher knights,1,userTags,public
christopher lennertz,1,userTags,collaborative_support
christopher meloni,1,userTags,collaborative_support
christopher miller,1,userTags,collaborative_support
christopher morris,1,userTags,collaborative_support
christopher noth,1,userTags,public
christopher reeve,1,userTags,collaborative_support
christopher smith,1,userTags,collaborative_support
christopher soren kelly,1,userTags,collaborative_support
christopher thompson,1,userTags,collaborative_support
christopher waltz,1,userTags,collaborative_support
christopher young,1,userTags,collaborative_support
christos stergioglou,1,userTags,public
christy chung,1,userTags,public
chronic disease,1,keywords,public
chronic shyness,1,userTags,collaborative_support
chronicles,1,keywords,public
chronology,1,userTags,collaborative_support
chrysler automobile,1,userTags,collaborative_support
chrysler building,1,keywords|userTags,public
chrysler pt cruiser,1,userTags,public
chrysler sebring,1,userTags,public
chubby chaser,1,userTags,public
chubby woman,1,keywords|userTags,collaborative_support
chuck berry,1,userTags,collaborative_support
chuck palahniuk,1,userTags,collaborative_support
chuck shamata,1,userTags,collaborative_support
chuckie,1,userTags,collaborative_support
chuckie's mom,1,userTags,public
chucky character,1,userTags,collaborative_support
chugging beer,1,userTags,collaborative_support
chupacabra,1,userTags,public
church bell,1,userTags,collaborative_support
church lady,1,keywords,public
church of jesus christ of latter day saints,1,userTags,collaborative_support
church of scientology,1,keywords,collaborative_support
chus lampreave,1,userTags,collaborative_support
chutes and ladders,1,userTags,public
cia assassin,1,userTags,collaborative_support
cia comedy,1,userTags,collaborative_support
cia crimes,1,keywords,collaborative_support
cia drug trafficking,1,userTags,collaborative_support
ciaran foy,1,userTags,collaborative_support
ciarán hinds,1,userTags,collaborative_support
cigar box,1,userTags,collaborative_support
cigarette burn,1,userTags,collaborative_support
cigarette butt,1,userTags,collaborative_support
cigarette case,1,userTags,collaborative_support
cigarette smoke,1,userTags,collaborative_support
cillilan murphy,1,userTags,collaborative_support
cincinnati art complex,1,userTags,public
cinderella moment,1,userTags,collaborative_support
cineastic,1,userTags,collaborative_support
cinema cegep saint-laurent,1,userTags,collaborative_support
cinema fan,1,userTags,collaborative_support
cinema pernambucano,1,userTags,collaborative_support
cinema terrorism,1,userTags,collaborative_support
cinema verité,1,userTags,collaborative_support
cinemascope,1,userTags,public
cinematic titanic,1,keywords,public
cinematic tribute,1,userTags,public
cinematograp,1,userTags,collaborative_support
cinematographer of oldboy,1,userTags,collaborative_support
cinematographer-director,1,userTags,collaborative_support
cinematographer:jeff cronenweth,1,userTags,collaborative_support
cinematographer:nick doob,1,userTags,collaborative_support
cinematographer:phil parmet,1,userTags,collaborative_support
cinematographer:tak fujimoto,1,userTags,collaborative_support
cinematographer:vilmos zsigmond,1,userTags,collaborative_support
cinematography classic,1,userTags,collaborative_support
