tag,count,sources,datasetRoles
jackalope,1,keywords|userTags,public
jackass,1,userTags,collaborative_support
jacket,1,keywords,collaborative_support
jacki weaver,1,userTags,collaborative_support
jackie chan comedy,1,userTags,collaborative_support
jackie chan's best,1,userTags,collaborative_support
jackson pollock,1,keywords,collaborative_support
jaco van dormael,1,userTags,collaborative_support
jacob aaron estes,1,userTags,collaborative_support
jacob wysocki,1,userTags,collaborative_support
jacobs ladder,1,userTags,collaborative_support
jacqueline kennedy,1,userTags,collaborative_support
jacqueline mckenzie,1,userTags,collaborative_support
jacques mesrine,1,userTags,collaborative_support
jacques villeret,1,userTags,collaborative_support
jacuzzi,1,keywords|userTags,collaborative_support
jade,1,keywords,collaborative_support
jade rabbit,1,userTags,public
jaded,1,userTags,collaborative_support
jag - judge advocate general,1,keywords,collaborative_support
jail bait,1,keywords,collaborative_support
jailed,1,keywords,collaborative_support
jailer,1,userTags,collaborative_support
jaime murray,1,userTags,collaborative_support
jaimie alexander,1,userTags,public
jainism,1,keywords,public
jaipur india,1,userTags,public
"jaipur, india",1,keywords,public
jakarta,1,userTags,collaborative_support
jakarta indonesia,1,keywords|userTags,collaborative_support
jake gyllenhal,1,userTags,collaborative_support
jake kasdan,1,userTags,public
jake thomas,1,userTags,public
jake weber,1,userTags,collaborative_support
jakob cedergren,1,userTags,collaborative_support
jakob salvati,1,userTags,public
jam session,1,keywords,public
jamaican,1,keywords|userTags,public
james baldwin,1,keywords|userTags,collaborative_support
james bobin,1,userTags,public
james brown,1,userTags,public
james bulger murder,1,userTags,collaborative_support
james cummings iii,1,userTags,public
james d'arcy,1,userTags,collaborative_support
james dashner,1,userTags,public
james ellroy,1,userTags,collaborative_support
james faulkner,1,userTags,collaborative_support
james fennimore cooper,1,userTags,collaborative_support
james gray,1,userTags,collaborative_support
james horner,1,userTags,collaborative_support
james l. brooks,1,userTags,collaborative_support
james lipton,1,userTags,public
james marshall,1,userTags,collaborative_support
james mcteigue,1,userTags,collaborative_support
james nachtwey,1,userTags,collaborative_support
james purefoy,1,userTags,collaborative_support
james randi,1,userTags,collaborative_support
james remar,1,userTags,collaborative_support
james schamus,1,userTags,collaborative_support
james t. kirk,1,userTags,collaborative_support
james van der beek,1,userTags,collaborative_support
jamie blanks,1,userTags,collaborative_support
jamie f,1,userTags,collaborative_support
jamie forman,1,userTags,public
jamie sives,1,userTags,collaborative_support
jan bijvoet,1,userTags,public
jan de bont,1,userTags,collaborative_support
jan guillou,1,userTags,public
jan hrebejk,1,userTags,collaborative_support
jan komasa,1,userTags,collaborative_support
jan pinkava,1,userTags,collaborative_support
jan rubes,1,userTags,collaborative_support
jan/feb 2007,1,userTags,collaborative_support
jane,1,userTags,collaborative_support
jane adams,1,userTags,collaborative_support
jane campion,1,userTags,public
jane curtin,1,userTags,public
jane fona,1,userTags,public
jane foster,1,userTags,public
jane leeves,1,userTags,collaborative_support
jane levy,1,userTags,collaborative_support
jane lynch,1,userTags,collaborative_support
jane march,1,userTags,collaborative_support
janet leigh,1,userTags,collaborative_support
janet mcteer,1,userTags,collaborative_support
janis joplin,1,userTags,collaborative_support
january jones,1,userTags,collaborative_support
japan academy prize winner,1,userTags,collaborative_support
japan style,1,keywords,collaborative_support
japan v china,1,userTags,collaborative_support
japaneese movies,1,userTags,collaborative_support
japanes patriarchy,1,userTags,collaborative_support
japanese 'it's a wonderful life',1,userTags,collaborative_support
japanese actors,1,userTags,collaborative_support
japanese animation,1,userTags,collaborative_support
japanese anime,1,userTags,public
japanese body horror,1,userTags,collaborative_support
japanese economic miracle,1,keywords,public
japanese family,1,keywords|userTags,collaborative_support
