tag,count,sources,datasetRoles
christ figure,4,keywords|userTags,collaborative_support|public
christian faith,4,keywords,collaborative_support|public
christina applegate,4,userTags,collaborative_support|public
christmas music,4,keywords|userTags,collaborative_support|public
christmas special,4,keywords|userTags,public
christmas spirit,4,keywords|userTags,collaborative_support|public
chronic illness,4,keywords|userTags,collaborative_support
cigarettes,4,userTags,collaborative_support
cinderella story,4,keywords|userTags,collaborative_support
cinematographer:robert richardson,4,userTags,collaborative_support
city portrait,4,keywords|userTags,collaborative_support
civil rights activist,4,keywords|userTags,collaborative_support|public
civilization,4,keywords|userTags,collaborative_support|public
clancy brown,4,userTags,collaborative_support
class prejudice,4,keywords|userTags,collaborative_support|public
class struggle,4,userTags,collaborative_support
classmates,4,keywords|userTags,collaborative_support|public
claw,4,userTags,collaborative_support
climate,4,keywords|userTags,collaborative_support|public
climate crisis,4,keywords,collaborative_support|public
climbing through a window,4,userTags,collaborative_support
close up of mouth,4,userTags,collaborative_support
clothed female naked male,4,userTags,collaborative_support
clue,4,keywords|userTags,collaborative_support
coal mine,4,keywords|userTags,collaborative_support|public
cobie smulders,4,userTags,collaborative_support|public
cobra,4,keywords|userTags,collaborative_support|public
cockroach,4,keywords|userTags,collaborative_support|public
coin,4,keywords|userTags,collaborative_support|public
college basketball,4,userTags,collaborative_support
college dropout,4,keywords|userTags,collaborative_support|public
college freshman,4,keywords,collaborative_support|public
college graduate,4,keywords|userTags,collaborative_support|public
colosseum,4,keywords|userTags,collaborative_support|public
comedic horror,4,userTags,collaborative_support
comedy troupe,4,keywords|userTags,collaborative_support
comeuppance,4,keywords|userTags,collaborative_support|public
comic book shop,4,keywords|userTags,collaborative_support|public
comic relief,4,userTags,collaborative_support|public
comic strip,4,keywords|userTags,collaborative_support|public
commando mission,4,userTags,collaborative_support
commitment issues,4,keywords|userTags,collaborative_support
community service,4,keywords|userTags,collaborative_support
compelling story,4,userTags,collaborative_support|public
complex script,4,userTags,collaborative_support|public
compulsive gambling,4,keywords|userTags,collaborative_support
computer chip,4,keywords|userTags,collaborative_support|public
computer expert,4,keywords|userTags,collaborative_support
computer programmer,4,keywords,collaborative_support|public
computer programming,4,keywords|userTags,collaborative_support|public
computer technology,4,keywords,collaborative_support|public
computer-generated imagery,4,userTags,collaborative_support|public
con woman,4,keywords|userTags,collaborative_support|public
concert hall,4,keywords|userTags,collaborative_support|public
concert pianist,4,keywords|userTags,collaborative_support
coney island,4,keywords|userTags,collaborative_support|public
confederate flag,4,userTags,collaborative_support|public
confederate soldier,4,keywords|userTags,collaborative_support
confession of crime,4,keywords|userTags,collaborative_support
conscientious objector,4,keywords|userTags,collaborative_support
consequences,4,keywords|userTags,collaborative_support
conservatism,4,keywords|userTags,collaborative_support|public
conservatory,4,keywords|userTags,collaborative_support
contemplative cinema,4,keywords|userTags,collaborative_support
continuity errors,4,userTags,collaborative_support
