tag,count,sources,datasetRoles
russian science fiction,1,userTags,collaborative_support
russian ship,1,userTags,public
russian soldier,1,keywords,collaborative_support
russian submarine,1,keywords,collaborative_support
russian superhero,1,userTags,collaborative_support
russian villain,1,keywords,collaborative_support
russian war crimes,1,keywords,collaborative_support
russian woman,1,keywords,collaborative_support
russo swedish war,1,keywords,collaborative_support
russo-ukrainian war,1,keywords,collaborative_support
rust belt,1,keywords|userTags,collaborative_support
ruth bader ginsburg,1,userTags,public
ruth sheen,1,userTags,public
ruthless antagonists,1,keywords,collaborative_support
rv,1,keywords,collaborative_support
rv's,1,userTags,public
rwanda genocide,1,userTags,collaborative_support
ryan corr,1,userTags,collaborative_support
ryan fleck,1,userTags,collaborative_support
ryan kelley,1,userTags,collaborative_support
ryan kwanten,1,userTags,collaborative_support
ryan little,1,userTags,collaborative_support
ryan renolds,1,userTags,collaborative_support
ryan reynolds just might be the unfunniest actor in the world.,1,userTags,collaborative_support
ryman auditorium,1,userTags,public
ryman theater,1,userTags,public
ryoko hirosue,1,userTags,collaborative_support
rza,1,userTags,collaborative_support
s,1,userTags,collaborative_support
s. s. rajamouli,1,userTags,collaborative_support
s.e.t.i.,1,userTags,collaborative_support
s.h.i.e.l.d.,1,userTags,public
s.r. bindler,1,userTags,collaborative_support
sabbath,1,keywords|userTags,collaborative_support
sable,1,keywords|userTags,collaborative_support
sabra,1,keywords,collaborative_support
sacha gervasi,1,userTags,public
sachsenhausen,1,keywords|userTags,collaborative_support
"sacramento, california",1,keywords,public
sacred architecture,1,keywords,collaborative_support
sacrilegous,1,userTags,collaborative_support
sad but true ;),1,userTags,public
sad kid story,1,userTags,public
sad people,1,userTags,collaborative_support
sad romance,1,userTags,public
sad world of stand up comedy,1,userTags,public
sad-happy,1,userTags,public
sadistic hunters,1,keywords,collaborative_support
sadistic husband,1,keywords,collaborative_support
sadistic warden,1,keywords,collaborative_support
sadly,1,userTags,collaborative_support
safdie brothers,1,userTags,collaborative_support
safe (for valuables),1,userTags,public
safe box,1,keywords,collaborative_support
safety,1,keywords,public
saga,1,userTags,public
sagen,1,keywords|userTags,public
sagregation,1,userTags,public
sail,1,keywords|userTags,collaborative_support
saint bernard dog,1,keywords,public
saint louis,1,keywords,collaborative_support
saint petersburg,1,userTags,collaborative_support
saint pierre and miquelon,1,userTags,collaborative_support
saint-jacques-de-compostelle,1,keywords,public
sakasama no patema,1,userTags,public
saks,1,userTags,collaborative_support
"salamanca, spain",1,keywords,collaborative_support
salaryman,1,keywords,collaborative_support
sale of soul,1,keywords,public
salem massachusetts,1,userTags,public
salem witch,1,keywords,public
sales pitch,1,keywords,public
salish sea,1,userTags,collaborative_support
sally potter,1,userTags,collaborative_support
salmon,1,keywords|userTags,public
salsa,1,keywords,collaborative_support
salt,1,keywords,collaborative_support
salt water,1,keywords,public
salutary,1,userTags,public
salute to douglas sirk,1,userTags,public
salvador dali,1,userTags,public
salyout 7,1,userTags,public
"salzburg, austria",1,keywords,public
sam claflin,1,userTags,collaborative_support
sam dunn,1,userTags,collaborative_support
sam francisco,1,userTags,public
sam jaeger,1,userTags,public
sam richardson,1,userTags,collaborative_support
sam rizzo character,1,userTags,collaborative_support
samantha barks,1,userTags,public
samantha carpel,1,userTags,collaborative_support
samantha eggar,1,userTags,collaborative_support
samantha mathis,1,userTags,collaborative_support
samba,1,keywords,public
same setting,1,userTags,collaborative_support
same sex marriage,1,keywords,collaborative_support
same sex relationship,1,keywords,collaborative_support
same story,1,userTags,public
sami,1,userTags,public
sammo hung,1,userTags,collaborative_support
samuel barnett,1,userTags,collaborative_support
samuel l jackosn,1,userTags,collaborative_support
samurai fiction,1,userTags,collaborative_support
samurai western,1,keywords,collaborative_support
samurai x,1,userTags,public
samuri,1,userTags,collaborative_support
san andreas,1,userTags,collaborative_support
san andreas california,1,userTags,collaborative_support
"san andreas, california",1,keywords,collaborative_support
"san antonio, texas",1,keywords,collaborative_support
san clemente,1,userTags,collaborative_support
san dimas,1,userTags,public
san franciso,1,userTags,collaborative_support
san jose,1,userTags,collaborative_support
san juan islands,1,userTags,collaborative_support
san pedro,1,keywords,collaborative_support
san quentin,1,keywords|userTags,collaborative_support
sand dancing,1,keywords,public
sand dune,1,keywords,public
sand storm,1,userTags,collaborative_support
sandman,1,userTags,public
sandman the marvel comics character,1,userTags,public
sandor csanyi,1,userTags,collaborative_support
sandpaper,1,keywords,collaborative_support
sandra bernhard,1,userTags,collaborative_support
sanitarium,1,keywords,collaborative_support
sanitised,1,userTags,public
sanjay dutt,1,userTags,collaborative_support
sanjay leela bhansali,1,userTags,collaborative_support
santa barbara,1,userTags,collaborative_support
santa cruz california,1,userTags,public
santa fe,1,userTags,collaborative_support
santiago,1,userTags,collaborative_support
santiago cabrera,1,userTags,collaborative_support
sao paulo,1,userTags,collaborative_support
saptastic,1,userTags,collaborative_support
sara foster,1,userTags,public
sara paxton,1,userTags,public
sarah dampf,1,userTags,collaborative_support
sarah hyland,1,userTags,public
sarah jessica parker should not be in movies,1,userTags,public
saramago,1,userTags,collaborative_support
"sarasota, florida",1,keywords,collaborative_support
sardine,1,userTags,collaborative_support
sardinia,1,userTags,collaborative_support
sasha lane,1,userTags,collaborative_support
sasha luss,1,userTags,collaborative_support
saskatoon,1,keywords,collaborative_support
sasson gabai,1,userTags,public
satanic ritual abuse,1,keywords,collaborative_support
satanic worship,1,userTags,collaborative_support
satellite control,1,keywords,collaborative_support
satire of romantic comedies,1,userTags,collaborative_support
satire!,1,userTags,public
satire: plastic surgery,1,userTags,public
satire:hollywood insiders,1,userTags,collaborative_support
satisfaction in life,1,userTags,collaborative_support
satisfactory if you read the book,1,userTags,collaborative_support
satisfying,1,userTags,collaborative_support
satisfying ending,1,userTags,collaborative_support
satrical,1,userTags,collaborative_support
saturn,1,keywords,collaborative_support
saturn award (best animated film),1,userTags,public
saturn award (best horror film),1,userTags,collaborative_support
saturn award (best music),1,userTags,collaborative_support
saturn award (best science fiction film),1,userTags,public
saturn award (best special effects),1,userTags,public
saturn award (best supporting actress),1,userTags,collaborative_support
satyr,1,keywords,collaborative_support
sauerkraut,1,userTags,collaborative_support
savage,1,userTags,collaborative_support
savages,1,userTags,collaborative_support
savannah ga,1,userTags,collaborative_support
savant,1,userTags,collaborative_support
save,1,keywords|userTags,collaborative_support
save the empire,1,userTags,collaborative_support
save the neighborhood,1,keywords|userTags,collaborative_support
save the world,1,keywords,public
saved by good editing,1,userTags,public
saving a life,1,userTags,collaborative_support
saving face,1,userTags,collaborative_support
saving lives,1,userTags,collaborative_support
savvy,1,userTags,public
saw (tool),1,userTags,collaborative_support
sawing,1,keywords,collaborative_support
saying goodbye,1,userTags,collaborative_support
scalp,1,keywords,collaborative_support
scam call center,1,keywords,collaborative_support
scandal period,1,userTags,collaborative_support
scandinavian tales,1,userTags,collaborative_support
scapegoat,1,userTags,collaborative_support
scarab,1,keywords,collaborative_support
scare phone call,1,userTags,collaborative_support
scared shitless,1,userTags,collaborative_support
scarlett johannson,1,userTags,public
scarlett johansson's boobs,1,userTags,public
scarlett johnasson,1,userTags,public
scarred face,1,keywords,collaborative_support
scarred veterans,1,keywords,collaborative_support
scarring,1,userTags,collaborative_support
scary as hell,1,userTags,collaborative_support
