tag,count,sources,datasetRoles
assassination attempt,50,keywords|userTags,collaborative_support|public
automobile,50,keywords|userTags,collaborative_support|public
based on manga,50,keywords|userTags,collaborative_support|public
buddy comedy,50,keywords|userTags,collaborative_support|public
cave,50,keywords|userTags,collaborative_support|public
combat,50,keywords|userTags,collaborative_support|public
dark fantasy,50,keywords|userTags,collaborative_support|public
europe,50,keywords|userTags,collaborative_support|public
first love,50,keywords|userTags,collaborative_support|public
game,50,keywords|userTags,collaborative_support|public
historical fiction,50,keywords|userTags,collaborative_support|public
lawyers,50,userTags,collaborative_support|public
lgbtq+,50,keywords|userTags,collaborative_support|public
magic realism,50,keywords|userTags,collaborative_support|public
mysterious,50,keywords|userTags,collaborative_support|public
spain,50,keywords|userTags,collaborative_support|public
action heroine,49,userTags,collaborative_support|public
adolescence,49,keywords|userTags,collaborative_support|public
afterlife,49,keywords|userTags,collaborative_support|public
agent,49,keywords|userTags,collaborative_support|public
animal,49,userTags,collaborative_support|public
bank,49,keywords|userTags,collaborative_support|public
bizarre,49,userTags,collaborative_support|public
dragon,49,keywords|userTags,collaborative_support|public
earnest,49,keywords|userTags,collaborative_support|public
fraud,49,keywords|userTags,collaborative_support|public
grim,49,keywords|userTags,collaborative_support|public
group of friends,49,keywords|userTags,collaborative_support|public
inventor,49,keywords|userTags,collaborative_support|public
little girl,49,keywords|userTags,collaborative_support|public
mask,49,keywords|userTags,collaborative_support|public
morgan freeman,49,userTags,collaborative_support|public
san francisco,49,userTags,collaborative_support|public
saving the world,49,keywords|userTags,collaborative_support|public
student,49,keywords|userTags,collaborative_support|public
absurdism,48,keywords|userTags,collaborative_support|public
android,48,keywords|userTags,collaborative_support|public
bad dialogue,48,userTags,collaborative_support|public
bartender,48,keywords|userTags,collaborative_support|public
based on comic book,48,userTags,collaborative_support|public
birthday party,48,keywords|userTags,collaborative_support|public
boarding school,48,keywords|userTags,collaborative_support|public
boxing,48,keywords|userTags,collaborative_support|public
camp,48,keywords|userTags,collaborative_support|public
forgiveness,48,keywords|userTags,collaborative_support|public
genius,48,keywords|userTags,collaborative_support|public
marriage crisis,48,keywords|userTags,collaborative_support|public
nicolas cage,48,userTags,collaborative_support|public
psychiatrist,48,keywords|userTags,collaborative_support|public
psychological horror,48,keywords|userTags,collaborative_support|public
stylish,48,userTags,collaborative_support|public
supernatural power,48,keywords|userTags,collaborative_support|public
tumey's dvds,48,userTags,collaborative_support|public
university,48,keywords|userTags,collaborative_support|public
video game,48,keywords|userTags,collaborative_support|public
"washington dc, usa",48,keywords,collaborative_support|public
ambition,47,keywords|userTags,collaborative_support|public
bear,47,keywords|userTags,collaborative_support|public
blindness,47,keywords|userTags,collaborative_support|public
cast,47,keywords|userTags,collaborative_support|public
cerebral,47,userTags,collaborative_support|public
civil war,47,keywords|userTags,collaborative_support|public
drug use,47,keywords|userTags,collaborative_support
family drama,47,keywords|userTags,collaborative_support|public
greed,47,keywords|userTags,collaborative_support|public
hong kong,47,keywords|userTags,collaborative_support|public
internet,47,keywords|userTags,collaborative_support|public
police brutality,47,keywords|userTags,collaborative_support|public
provocative,47,keywords|userTags,collaborative_support|public
rural area,47,keywords,collaborative_support|public
scotland,47,keywords|userTags,collaborative_support|public
stereoscopic 3-d,47,userTags,collaborative_support|public
storytelling,47,keywords|userTags,collaborative_support|public
surprise ending,47,keywords|userTags,collaborative_support|public
terminal illness,47,keywords|userTags,collaborative_support|public
wife husband relationship,47,userTags,collaborative_support|public
audition,46,keywords|userTags,collaborative_support|public
baseball bat,46,keywords|userTags,collaborative_support|public
bollywood,46,userTags,collaborative_support|public
candid,46,keywords|userTags,collaborative_support|public
career,46,keywords|userTags,collaborative_support|public
child,46,keywords|userTags,collaborative_support|public
